Trading name,Longitude,Latitude
Mark Lowe & Co Pty Ltd,144.960162,-37.81320274
,144.9619787,-37.80566544
Vacant,144.9552001,-37.80067768
Cafe @ Resource,144.9612468,-37.79739836
Victorian Concert Orchestra,144.9565958,-37.81067406
Global Data,144.957088,-37.81686865
Australia China Connnections,144.9645574,-37.81567229
Chinese Herbal Gynacology,144.9686606,-37.81330845
Suda,144.9560169,-37.8134766
QV Physiotherapy,144.9657034,-37.810658
Laurent - Boulangerie Patisserie,144.9848341,-37.81608793
Vacant,144.9547043,-37.80629697
Casa & Bottega,144.937872,-37.7916558
DMP Asset Management Ltd,144.9707087,-37.81358646
Hitomi Beauty Pty Ltd,144.9632938,-37.81554941
Pizza Rush,144.9523782,-37.82539976
Clever Polly's,144.9510931,-37.80556778
The American Chamber Of Commerce In Australia,144.9701092,-37.81281453
Launch Housing Southbank,144.9563815,-37.8273032
Ivy,144.951187,-37.81501701
Refined Health,144.9627305,-37.80068528
Sumo Salad,144.9630189,-37.81073331
Rohde & Co Pty Ltd,144.9882532,-37.81638513
Precision Diamond Setters,144.9658102,-37.81472467
Jo Fisher Executive Pty Ltd,144.9584199,-37.81690508
State Plus,144.9597623,-37.81703239
Couriers Please,144.9254324,-37.82169215
Spellbox,144.9675911,-37.8149209
Joe's Pizza Square,144.9453757,-37.80217435
Mr Rocco Panuccio,144.9572395,-37.80745984
vacant,144.9685024,-37.80645257
Prof David Kenneth Packham ,144.954319,-37.7997297
BMW Bodyshop,144.9288552,-37.82258758
Menco Electrical,144.908423,-37.82519497
Best Doctors Australasia Pty Limited,144.9626303,-37.81841106
Island Somewhere,144.957829,-37.8097181
Dr Damian Green,144.9843298,-37.81014349
Pandora,144.9640121,-37.81488174
Royal Botanic Gardens Melbourne - Herbarium,144.9803723,-37.83016988
Jauja ,144.9671514,-37.80123703
Mission Australia,144.967574,-37.81012652
Westpac Banking Corporation ,144.9767624,-37.8373358
MIRRAT,144.9000174,-37.83640464
Peter Rowlands Catering,144.9803723,-37.83016988
Father's Office,144.9657034,-37.810658
Precision Timing ,144.9643677,-37.81591135
ACI Worldwide (Pacific) Pty Ltd,144.9620054,-37.81714399
Landarche Pty Ltd ,144.9597927,-37.80864865
Degani Bakery Cafe,144.9536422,-37.82253633
Cleanaway Waste Management Limited,144.977677,-37.83949217
Malaysian Laksa House,144.9602158,-37.80856366
Padre Coffee,144.9572395,-37.80745984
I Love This Shop,144.9606403,-37.80955764
Edison Partners,144.962689,-37.81601764
Vacant,144.9707325,-37.8091842
Politix,144.9630189,-37.81073331
Boat School,144.938876,-37.82034076
Intelligent dental Solutions,144.9727083,-37.81342593
,144.9706889,-37.79417641
MVS Architects,144.9653368,-37.81339852
Living With Diamonds,144.9632938,-37.81554941
Wyndham Vacation Ownership,144.9570408,-37.8146364
Stanley Security,144.9095599,-37.82673488
Rolex,144.9586604,-37.82312164
Aromatic Espresso,144.9770428,-37.83774553
Winnett Specialist Group,144.9844151,-37.80967356
Mr Stanley Tremback,144.9598083,-37.81208481
Objective Corporation Limited,144.9536422,-37.82253633
Melbourne International Shooting Club,144.9134164,-37.82958492
Rare Steakhouse Midtown,144.9607769,-37.81338564
Perform Progressive Sports Media,144.9843025,-37.81583642
Peak Sports Medicine,144.9356321,-37.81223232
Rail Manufacturing CRC,144.9394657,-37.7887692
National Postal Services Pty Ltd,144.955444,-37.81787118
Gem Hair By Glams,144.9570408,-37.8146364
Colette By Colette Hayman,144.9630189,-37.81073331
ME Bank,144.9620613,-37.81084464
Entity Solutions Pty Ltd,144.967574,-37.81012652
Crema Constructions,144.9634946,-37.80496295
M3 Property (Vic) Pty Ltd,144.9561073,-37.81571393
Integrity Education Group,144.9592899,-37.81713691
Dr Sharon Chui,144.973096,-37.81314584
Marriott,144.9583339,-37.81753764
Vacant,144.9618186,-37.81514598
Vacant,144.9618186,-37.81514598
Vacant,144.9618186,-37.81514598
Viapac Group,144.9589392,-37.81595642
Ecco,144.9638386,-37.81245199
Expozay for Hair ,144.9098977,-37.82476037
Suzi Zutic Jewels,144.9667041,-37.81674222
LISA Soft,144.9621886,-37.81758572
Good Cycles,144.9490176,-37.81792089
Faculty Of Business & Economics,144.961518,-37.80117842
Media 33,144.9253775,-37.82304058
Up There ,144.9616774,-37.81546466
Thai Information & Welfare Association,144.9661707,-37.81699341
Broadspectrum,144.9793624,-37.8441033
Stamford Lawyers ,144.9572629,-37.81780327
SPQR Pizzeria,144.971363,-37.81092017
Twiggy's Mens Hair Stylist ,144.9301769,-37.79426147
Thomson Reuters,144.9707087,-37.81358646
LTH Pty Ltd,144.9661258,-37.81528474
Oz Entertainment And Investment Pty Ltd,144.9654266,-37.8123299
National Australia Bank Limited,144.9493733,-37.81733574
Escape Travel,144.9604697,-37.81352285
Right Management Consultants,144.9707073,-37.82912559
Dynon Auto Wreckers,144.9318987,-37.80187826
Au Carpet,144.93514,-37.79080703
CoRLection,144.9674275,-37.81355434
Rainbow Karaoke,144.9668768,-37.81259409
Hill of Content Bookshop,144.9707439,-37.81176089
Australian Continuous Improvement Group Pty Ltd,144.9679569,-37.79983347
Toll Priority,144.9257018,-37.82601563
Elabor8,144.9605077,-37.81527162
Back Focus Physiotherapy,144.9572629,-37.81780327
Eurolane Cafe ,144.9655966,-37.8166033
Leonard St,144.9649678,-37.81719024
Fairtrade Australia And New Zealand Ltd,144.9450469,-37.82100111
Victorian Counselling & Psychological Services ,144.9882532,-37.81638513
Vacant,144.9526871,-37.80051428
Uniq Property Pty Ltd,144.977677,-37.83949217
Professor David Russell/Dr Solomon Cohney,144.9559628,-37.79854141
AMES Australia Flagstaff,144.9566979,-37.81317907
Code Black Howard Street,144.9536735,-37.80422555
McDonald's,144.9727083,-37.81342593
CT Mart,144.9602891,-37.81485954
George Patterson Y & R Pty Limited,144.9678476,-37.81450301
Lorna Jane,144.9656034,-37.81483458
Vacant,144.9500934,-37.82068699
Vacant,144.9500934,-37.82068699
Vacant,144.9500934,-37.82068699
B3 Cafe,144.957712,-37.81937993
Wealthlinks,144.9401994,-37.81427742
Vacant,144.9591969,-37.81499761
Vacant,144.9591969,-37.81499761
Vacant,144.9591969,-37.81499761
Vacant,144.9320082,-37.8078093
One Underwriting,144.9707087,-37.81358646
Millers,144.9378299,-37.81315031
Yarra Trams,144.9578132,-37.81636534
Sanderson Consultants,144.9633758,-37.82092509
Environment Justice Australia,144.96074,-37.80489529
EquiBT,144.9583339,-37.81753764
Locksmiths Supply Company,144.9437784,-37.80315418
RMIT University,144.9640232,-37.80648074
7-Eleven,144.9641977,-37.81712079
Bokchoy Tang,144.9699175,-37.81784465
Beta Panels,144.9403624,-37.79792872
Victoria Hotel,144.9557051,-37.80563237
The Graduate Union of the University of Melbourne,144.961518,-37.80117842
B Convenience ,144.975942,-37.83587066
Factorie,144.9378299,-37.81315031
Advanced Paediatric Life Support Australia,144.9577989,-37.81719649
Lygon Hairdresser,144.969295,-37.79757961
Vacant,144.9609698,-37.81338297
Vacant,144.9609698,-37.81338297
Pieces Of Eight,144.9674275,-37.81355434
Willis Towers Watson,144.9726281,-37.81430616
City Service Mechanics,144.9433215,-37.80253603
OPTUM,144.9638231,-37.81662708
Travman Tours,144.962689,-37.81601764
Open Space,144.9349338,-37.82184633
Nashi ,144.9702153,-37.82981139
Bar Nicional,144.9500934,-37.82068699
Vacant,144.9465335,-37.81502918
Malthouse Kitchen,144.9669591,-37.8271278
Local Birds,144.9643486,-37.81473293
Vacant,144.9841619,-37.81229599
Vacant,144.9841619,-37.81229599
Ms Jemma O'Brien,144.9667041,-37.81674222
Mon Bijou,144.9683751,-37.81635789
ACCS / Internal Review Unit (Worksafe Victoria),144.9583529,-37.8130525
The School for Excellence,144.9584199,-37.81690508
MBMPL,144.9574732,-37.81753383
Zap Motors,144.9518088,-37.79916595
Skills Training Australia,144.95955,-37.81660734
Yianni & Co Chartered Accountants,144.9589224,-37.81630648
Twenty3 Sport and Entertainment,144.9628914,-37.8210403
Telstra,144.9658365,-37.81296443
Maric Goya Natural Therapies ,144.9751345,-37.79439894
Vacant,144.9728919,-37.81330535
Vacant,144.9728919,-37.81330535
Vacant,144.9728919,-37.81330535
Australia Post,144.9608162,-37.80741949
Clocks At Flinders Street Station,144.9654659,-37.81866105
Ugg Australia,144.9638386,-37.81245199
Acrux,144.9482485,-37.80926583
Quest On Dorcas ,144.9702153,-37.82981139
Bluetrain,144.9662623,-37.82066923
South Wharf Jooce Lab & Dolce Gelati @ DFO,144.9523782,-37.82539976
Distinctive Systems (Australia) Pty Ltd,144.962689,-37.81601764
The Queensberry Pour House,144.9620274,-37.80421363
YHA Melbourne Central,144.9556291,-37.82056934
Home @ the Mansion,144.9742765,-37.80855929
Rutherford Pearls Pty Ltd,144.9677144,-37.81474661
Galbally Rolfe,144.9558779,-37.81385045
Kmart Tyre & Auto Service,144.965479,-37.82850056
Collins Precision Dental,144.9735468,-37.81304887
Co.As.It. - Italian Assistance Association ,144.9681146,-37.79907618
Co-Op Research Centre For Spatial Information ,144.9671425,-37.80218841
Team Building Construction Pty Ltd,144.9095599,-37.82673488
Central Melbourne Orthopaedics,144.9748871,-37.80862592
C3S Pty Ltd,144.9624072,-37.82339586
Adidas,144.9652357,-37.8142367
Susie Sharrock,144.9679743,-37.80916737
Vacant,144.9550815,-37.81569596
Exhaust World,144.9480621,-37.80179368
Forever New,144.9523782,-37.82539976
Eddy Partners,144.9544768,-37.81256938
Metroworks Architects Pty Ltd,144.9449612,-37.81396231
ProBuild,144.9378299,-37.81315031
CDG Finance,144.9789291,-37.84292878
Guzman Y Gomez,144.9557275,-37.81902044
vacant,144.9676116,-37.79848088
Vacant,144.9611178,-37.82608972
St. Brew,144.9508705,-37.81949297
Glue,144.9630189,-37.81073331
Sakura Blossoms Japanese Massage,144.9485866,-37.80878576
Esprit,144.9671339,-37.79791935
National Australia Bank Limited,144.9633433,-37.81611256
Berth Restaurant,144.9418421,-37.81515588
Arkadin Australia Pty Ltd,144.9589237,-37.81817724
Samsung,144.9630189,-37.81073331
Klonis Kirby & CO,144.954296,-37.81419956
Boost Juice,144.9523393,-37.81815358
Professor Michael Quinn / Dr Deborah Neesham,144.9550404,-37.79885182
Dotti,144.9630189,-37.81073331
Vacant,144.9420321,-37.80190406
Robert H Parker And Sons Pty Ltd,144.9658102,-37.81472467
SLM Corporate Pty Ltd,144.9633433,-37.81611256
Priority Cargo Express,144.9557888,-37.80504392
RMIT University,144.9645504,-37.80818365
Lovisa ,144.9523782,-37.82539976
vacant,144.958397,-37.78628886
Clementines,144.9656264,-37.81760781
Huayang Enterprise Pty Ltd,144.9572395,-37.80745984
Bond Adviser,144.9606804,-37.81402844
People Energy,144.9713152,-37.81460613
Melbourne Motor Company,144.9532916,-37.8051324
Red Spot Car Rentals,144.9719189,-37.81246632
Nakama Melbourne Pty Ltd ,144.9641733,-37.81573222
The Peter Dee Company,144.9730622,-37.7979731
Wendy Lasica,144.9681391,-37.81199369
Crossfit U,144.9501568,-37.80787246
FLA Partners,144.9597543,-37.81355361
Dr David Chong,144.9581897,-37.80055483
Christophe Stibio,144.9519582,-37.79927376
Prof Peter Gibbs/Dr Lara Lipton/Jayesh Desai /Prof David I De La Horne /Ms Jeann,144.9559628,-37.79854141
Blue Bottle,144.9426703,-37.8028563
Melbourne Property Solutions,144.9688573,-37.81199769
Vacant,144.9566627,-37.80967009
Della International,144.9589712,-37.8095964
I.D Laboratory,144.9681391,-37.81199369
Cellos Software,144.9707087,-37.81358646
Park Hyatt Melbourne,144.9765098,-37.81131183
Freeman Family Law,144.9566886,-37.81146268
Quest Clocktower On lygon,144.9679569,-37.79983347
Myriad IT Services,144.9605077,-37.81527162
The Wharf Bakehouse,144.9095599,-37.82673488
Spudbar Collins Street 567,144.9557275,-37.81902044
vacant,144.9662956,-37.7988135
vacant,144.9662956,-37.7988135
Me Dee at Little Bourke,144.9697778,-37.81170307
Wow Education Pty Ltd,144.9625299,-37.81819275
Phone Smart,144.9728919,-37.81330535
Vacant,144.9555007,-37.80541067
Select 7,144.9707325,-37.8091842
AMICUS Group,144.9566017,-37.81988484
Christopher A Buckley & David Kaufman,144.9822638,-37.8094576
CPL West Melbourne Pty Ltd,144.9479072,-37.80822154
Margaret Lawrence Gallery,144.967545,-37.82519306
Optometry Council Of Australia And New Zealand,144.9602243,-37.81467989
Sambal Kampung,144.9601146,-37.8087318
City Edge North Melbourne,144.9568374,-37.80323078
L U C R F Pty Ltd,144.9434599,-37.82044558
King Creative,144.9450469,-37.82100111
March Studio,144.94495,-37.80413814
Jackson Architecture,144.97183,-37.8109435
Vacant,144.9573064,-37.82670542
Style 200,144.9532987,-37.81625435
Tets Pty Ltd,144.9726281,-37.81430616
Coffee on Drummond,144.9682868,-37.80482036
Maria Trattoria,144.9564599,-37.80519937
Combined Super,144.9602891,-37.81485954
Isignthis,144.9865805,-37.8099197
The Peter McPhee Centre (Melb Uni),144.9648863,-37.79815285
Treasury Pharmacy,144.9728919,-37.81330535
Logiprint Pty Ltd,144.962689,-37.81601764
Carlton Pain Management,144.9680481,-37.80526472
Port Adelaide Football Club,144.9475368,-37.81486994
Intelematics Australia,144.959922,-37.81556405
Maxcon,144.9725123,-37.81506474
Zouki Convenience Store,144.9550404,-37.79885182
Grattans Flowers,144.9664038,-37.80043253
Kanda Sushi Noodle Bar,144.9596443,-37.81107017
Vacant,144.9344394,-37.79233596
Parkville Youth Residential Centre,144.9449961,-37.77749378
NTT Data Business Solutions Australia,144.9767624,-37.8373358
Realm Pty Ltd,144.9574732,-37.81753383
City CYC,144.9562175,-37.81813804
Meltwater Australia,144.957551,-37.8186626
Valleygirl,144.9523782,-37.82539976
Consulate of Mali,144.9617486,-37.81492841
Grillo Higgins Lawyers,144.9589224,-37.81630648
Bright Design Studio,144.9667041,-37.81674222
Melbourne Securities Corporation,144.9693797,-37.81398457
Slattery Australia Pty Ltd,144.9610146,-37.81453148
St Vincent's Private Hospital Melbourne Limited,144.9841619,-37.81229599
Servcorp,144.9498213,-37.81921015
Salon One Eighty,144.946922,-37.80929315
North Park Tennis Club,144.9508625,-37.78603284
Australian Mines And Metals Association (Inc),144.9726281,-37.81430616
Vacant,144.9467563,-37.82563913
Paul Morgan Architects,144.9597543,-37.81355361
Condor Printing Pty Ltd,144.9453528,-37.8068965
Burlington Antiques,144.9658102,-37.81472467
Copperwood ,144.9676,-37.79962339
Red Bull,144.9253775,-37.82304058
Mercadante Pizza,144.9660342,-37.80408996
Digital Alchemy,144.962689,-37.81601764
Blakford Pty Ltd,144.9592377,-37.81024912
Air Microflite Helicopter Services,144.9525486,-37.82290352
City Edge Serviced Apartments,144.9878881,-37.81052363
The University Of Melbourne,144.9539269,-37.79746438
Gourmet Pizza Bar,144.9856254,-37.81004657
Weston Milling & Mauri anz,144.941688,-37.80399697
Kenny's Bakery Cafe,144.9701092,-37.81281453
Babu Bar Burger with Balls,144.9541341,-37.80544377
Rejuice Bar & Cafe,144.9412614,-37.81460533
Beaurepaires For Tyres,144.9741845,-37.79811992
Prime Financial,144.9662623,-37.82066923
Sungard Systems Pty Limited,144.9555529,-37.81677365
Brolga Plublishing,144.9688478,-37.80454935
Heath Wallace Australia Pty Limited,144.9707353,-37.81595762
Bureau De Change,144.9640475,-37.81076317
Melbourne Nursing Agency,144.9751495,-37.79431757
Vacant,144.9464015,-37.80244472
J.G. King Homes,144.9187862,-37.82221049
The Hour Glass ,144.9654067,-37.81548342
Shuji Sushi,144.9586012,-37.81946849
Hendersons Optical,144.9638386,-37.81245199
Freshwater Place Commercial Management ,144.962643,-37.82221927
Affinity For Flowers,144.9632538,-37.81706705
Allied Mill Australia,144.9326778,-37.79832395
Viet St,144.9629844,-37.81570426
BFS Massage,144.9547634,-37.80542551
Itcom,144.962689,-37.81601764
Carlton Foodworks,144.9691265,-37.79315689
Vetassess,144.9746801,-37.80907045
Yamato Japanese Restaurant,144.9695849,-37.81067091
Anglican Chinese Mission of the Epiphany Inc,144.9687971,-37.81161191
Sumi,144.9668415,-37.81343614
Lavender,144.960908,-37.81323451
Isuzu,144.9345393,-37.82293164
RWR Executive,144.9647631,-37.81563832
Mr John Thomson MacMillan,144.9597543,-37.81355361
John A Newton,144.9735468,-37.81304887
Red Silk Massage Day Spa,144.9564413,-37.80531247
Asiaworld Shipping Services Pty Limited,144.9401994,-37.81427742
The Victorian Artists Society,144.9763092,-37.80933253
The Social Research Centre,144.9557888,-37.80504392
Lien Lien Cafe,144.9597587,-37.80579439
7 For All Mankind,144.9638386,-37.81245199
Fort Knox Self Storage (Vic) Pty Limited,144.9497692,-37.80873366
By Architects,144.9648395,-37.8125239
Atlantic Group Catering,144.9435654,-37.8165193
Steel Cement Ltd,144.9138472,-37.82140178
Forever New,144.9630189,-37.81073331
RCH Education Institute,144.9495276,-37.79585505
Great Engineering,144.9067154,-37.82651579
University High School Canteen,144.9560633,-37.79746671
Neopost Australia,144.9210747,-37.8273384
Posters R Us,144.9711919,-37.79718516
Elements Catering (Kiosk),144.9693797,-37.81398457
Victorian Institute of Teaching,144.9548146,-37.81601898
Ward & Co Legal Consultants Pty Ltd,144.9599857,-37.81452036
The Block Podiatry Group,144.9645574,-37.81567229
Melbourne Radoilogy Clinic,144.9748871,-37.80862592
Norris Coates Lawyers,144.9584199,-37.81690508
Vacant,144.9648582,-37.82915062
Dr Timothy Gale,144.9801503,-37.84633685
Australian Workstation Manufacturers,144.9474611,-37.8099846
City Residential Real Estate,144.9476471,-37.82461477
JNR wine Group,144.9401994,-37.81427742
Just Sushi ,144.962154,-37.82167834
Perk Up Cafe Burger Bar,144.9545688,-37.81861166
VB Rolls,144.9665978,-37.81376503
Vacant,144.9583711,-37.80792152
Vacant,144.9583711,-37.80792152
Vacant,144.9583711,-37.80792152
Vacant,144.9583711,-37.80792152
Vacant,144.9583711,-37.80792152
Vacant,144.9583711,-37.80792152
Vacant,144.9583711,-37.80792152
Vacant,144.9583711,-37.80792152
Alphington Private Wealth Pty Ltd,144.9840191,-37.80946713
Rymark Industries,144.9532514,-37.81166257
Trust For Nature (Victoria),144.9620054,-37.81714399
Isobel Knowels,144.9667041,-37.81674222
vacant,144.9534803,-37.80866607
Vacant,144.9775355,-37.83909862
Vacant,144.9775355,-37.83909862
Vacant,144.9775355,-37.83909862
Cignall,144.9599518,-37.8139639
French Connection,144.9676116,-37.79848088
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Vacant,144.9422008,-37.8198287
Frontier Software Pty Ltd ,144.9726864,-37.8123207
Marcs,144.9638386,-37.81245199
Vacant,144.9662007,-37.81642646
Novatti,144.9642637,-37.8112271
Rydges on Swanston,144.963382,-37.80141859
"Lithuanian Co-Operative Credit Society ""Talka""",144.9500439,-37.80411038
Emporio Armani,144.9698467,-37.81516811
Heemskirk Consolidated Limited,144.9638231,-37.81662708
CCBC,144.9548767,-37.80479083
Melbourne Plastic & Aesthetic Surgery,144.9778946,-37.80895362
Effulgence Group Australia Pty Ltd,144.9591969,-37.81499761
Careers Now / 24x7 Direct,144.9654075,-37.81386024
Exec Health Pty Ltd,144.9603119,-37.8169991
